Province_State,Lat,Long_,Date,Reported Cases,Cases (Per Capita)
Utah,41.52106798,-113.08328159999999,8/13/20,334.0,-1
Utah,41.52106798,-113.08328159999999,8/14/20,552.0,-1
Utah,41.52106798,-113.08328159999999,8/15/20,345.0,-1
Utah,41.52106798,-113.08328159999999,8/16/20,331.0,-1
Utah,41.52106798,-113.08328159999999,8/17/20,242.0,-1
Utah,41.52106798,-113.08328159999999,8/18/20,263.0,-1
Utah,41.52106798,-113.08328159999999,8/19/20,364.0,-1
Utah,41.52106798,-113.08328159999999,8/20/20,461.0,-1
Utah,41.52106798,-113.08328159999999,8/21/20,463.0,-1
Utah,41.52106798,-113.08328159999999,8/22/20,369.0,-1
Utah,41.52106798,-113.08328159999999,8/23/20,301.0,-1
Utah,41.52106798,-113.08328159999999,8/24/20,249.0,-1
Utah,41.52106798,-113.08328159999999,8/25/20,403.0,-1
Utah,41.52106798,-113.08328159999999,8/26/20,407.0,-1
Utah,41.52106798,-113.08328159999999,8/27/20,383.0,-1
Utah,41.52106798,-113.08328159999999,8/28/20,391.0,-1
Utah,41.52106798,-113.08328159999999,8/29/20,458.0,-1
Utah,41.52106798,-113.08328159999999,8/30/20,448.0,-1
Utah,41.52106798,-113.08328159999999,8/31/20,253.0,-1
Utah,41.52106798,-113.08328159999999,9/1/20,296.0,-1
Utah,41.52106798,-113.08328159999999,9/2/20,419.0,-1
Utah,41.52106798,-113.08328159999999,9/3/20,504.0,-1
Utah,41.52106798,-113.08328159999999,9/4/20,513.0,-1
Utah,41.52106798,-113.08328159999999,9/5/20,433.0,-1
Utah,41.52106798,-113.08328159999999,9/6/20,388.0,-1
Utah,41.52106798,-113.08328159999999,9/7/20,373.0,-1
Utah,41.52106798,-113.08328159999999,9/8/20,326.0,-1
Utah,41.52106798,-113.08328159999999,9/9/20,314.0,-1
Vermont,44.03217337,-73.14130877,1/23/20,0.0,-1
Vermont,44.03217337,-73.14130877,1/24/20,0.0,-1
Vermont,44.03217337,-73.14130877,1/25/20,0.0,-1
Vermont,44.03217337,-73.14130877,1/26/20,0.0,-1
Vermont,44.03217337,-73.14130877,1/27/20,0.0,-1
Vermont,44.03217337,-73.14130877,1/28/20,0.0,-1
Vermont,44.03217337,-73.14130877,1/29/20,0.0,-1
Vermont,44.03217337,-73.14130877,1/30/20,0.0,-1
Vermont,44.03217337,-73.14130877,1/31/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/1/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/2/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/3/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/4/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/5/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/6/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/7/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/8/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/9/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/10/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/11/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/12/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/13/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/14/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/15/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/16/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/17/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/18/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/19/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/20/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/21/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/22/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/23/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/24/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/25/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/26/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/27/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/28/20,0.0,-1
Vermont,44.03217337,-73.14130877,2/29/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/1/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/2/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/3/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/4/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/5/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/6/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/7/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/8/20,1.0,-1
Vermont,44.03217337,-73.14130877,3/9/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/10/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/11/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/12/20,1.0,-1
Vermont,44.03217337,-73.14130877,3/13/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/14/20,3.0,-1
Vermont,44.03217337,-73.14130877,3/15/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/16/20,7.0,-1
Vermont,44.03217337,-73.14130877,3/17/20,0.0,-1
Vermont,44.03217337,-73.14130877,3/18/20,1.0,-1
Vermont,44.03217337,-73.14130877,3/19/20,9.0,-1
Vermont,44.03217337,-73.14130877,3/20/20,7.0,-1
Vermont,44.03217337,-73.14130877,3/21/20,20.0,-1
Vermont,44.03217337,-73.14130877,3/22/20,3.0,-1
Vermont,44.03217337,-73.14130877,3/23/20,23.0,-1
Vermont,44.03217337,-73.14130877,3/24/20,20.0,-1
Vermont,44.03217337,-73.14130877,3/25/20,30.0,-1
Vermont,44.03217337,-73.14130877,3/26/20,33.0,-1
Vermont,44.03217337,-73.14130877,3/27/20,26.0,-1
Vermont,44.03217337,-73.14130877,3/28/20,27.0,-1
Vermont,44.03217337,-73.14130877,3/29/20,24.0,-1
Vermont,44.03217337,-73.14130877,3/30/20,21.0,-1
Vermont,44.03217337,-73.14130877,3/31/20,37.0,-1
Vermont,44.03217337,-73.14130877,4/1/20,28.0,-1
Vermont,44.03217337,-73.14130877,4/2/20,17.0,-1
Vermont,44.03217337,-73.14130877,4/3/20,51.0,-1
Vermont,44.03217337,-73.14130877,4/4/20,72.0,-1
Vermont,44.03217337,-73.14130877,4/5/20,51.0,-1
Vermont,44.03217337,-73.14130877,4/6/20,31.0,-1
Vermont,44.03217337,-73.14130877,4/7/20,32.0,-1
Vermont,44.03217337,-73.14130877,4/8/20,30.0,-1
Vermont,44.03217337,-73.14130877,4/9/20,23.0,-1
Vermont,44.03217337,-73.14130877,4/10/20,51.0,-1
Vermont,44.03217337,-73.14130877,4/11/20,32.0,-1
Vermont,44.03217337,-73.14130877,4/12/20,16.0,-1
Vermont,44.03217337,-73.14130877,4/13/20,21.0,-1
Vermont,44.03217337,-73.14130877,4/14/20,4.0,-1
Vermont,44.03217337,-73.14130877,4/15/20,7.0,-1
Vermont,44.03217337,-73.14130877,4/16/20,15.0,-1
Vermont,44.03217337,-73.14130877,4/17/20,5.0,-1
Vermont,44.03217337,-73.14130877,4/18/20,24.0,-1
Vermont,44.03217337,-73.14130877,4/19/20,10.0,-1
Vermont,44.03217337,-73.14130877,4/20/20,3.0,-1
Vermont,44.03217337,-73.14130877,4/21/20,2.0,-1
Vermont,44.03217337,-73.14130877,4/22/20,5.0,-1
Vermont,44.03217337,-73.14130877,4/23/20,2.0,-1
Vermont,44.03217337,-73.14130877,4/24/20,2.0,-1
Vermont,44.03217337,-73.14130877,4/25/20,16.0,-1
Vermont,44.03217337,-73.14130877,4/26/20,8.0,-1
Vermont,44.03217337,-73.14130877,4/27/20,4.0,-1
Vermont,44.03217337,-73.14130877,4/28/20,7.0,-1
Vermont,44.03217337,-73.14130877,4/29/20,0.0,-1
Vermont,44.03217337,-73.14130877,4/30/20,4.0,-1
Vermont,44.03217337,-73.14130877,5/1/20,13.0,-1
Vermont,44.03217337,-73.14130877,5/2/20,7.0,-1
Vermont,44.03217337,-73.14130877,5/3/20,11.0,-1
Vermont,44.03217337,-73.14130877,5/4/20,5.0,-1
Vermont,44.03217337,-73.14130877,5/5/20,5.0,-1
Vermont,44.03217337,-73.14130877,5/6/20,1.0,-1
Vermont,44.03217337,-73.14130877,5/7/20,8.0,-1
Vermont,44.03217337,-73.14130877,5/8/20,3.0,-1
Vermont,44.03217337,-73.14130877,5/9/20,2.0,-1
Vermont,44.03217337,-73.14130877,5/10/20,6.0,-1
Vermont,44.03217337,-73.14130877,5/11/20,-1.0,-1
Vermont,44.03217337,-73.14130877,5/12/20,1.0,-1
Vermont,44.03217337,-73.14130877,5/13/20,2.0,-1
Vermont,44.03217337,-73.14130877,5/14/20,3.0,-1
Vermont,44.03217337,-73.14130877,5/15/20,1.0,-1
Vermont,44.03217337,-73.14130877,5/16/20,1.0,-1
Vermont,44.03217337,-73.14130877,5/17/20,6.0,-1
Vermont,44.03217337,-73.14130877,5/18/20,0.0,-1
Vermont,44.03217337,-73.14130877,5/19/20,4.0,-1
Vermont,44.03217337,-73.14130877,5/20/20,0.0,-1
Vermont,44.03217337,-73.14130877,5/21/20,6.0,-1
Vermont,44.03217337,-73.14130877,5/22/20,2.0,-1
Vermont,44.03217337,-73.14130877,5/23/20,2.0,-1
Vermont,44.03217337,-73.14130877,5/24/20,2.0,-1
Vermont,44.03217337,-73.14130877,5/25/20,6.0,-1
Vermont,44.03217337,-73.14130877,5/26/20,5.0,-1
Vermont,44.03217337,-73.14130877,5/27/20,4.0,-1
Vermont,44.03217337,-73.14130877,5/28/20,3.0,-1
Vermont,44.03217337,-73.14130877,5/29/20,1.0,-1
Vermont,44.03217337,-73.14130877,5/30/20,2.0,-1
Vermont,44.03217337,-73.14130877,5/31/20,4.0,-1
Vermont,44.03217337,-73.14130877,6/1/20,2.0,-1
Vermont,44.03217337,-73.14130877,6/2/20,5.0,-1
Vermont,44.03217337,-73.14130877,6/3/20,2.0,-1
Vermont,44.03217337,-73.14130877,6/4/20,36.0,-1
Vermont,44.03217337,-73.14130877,6/5/20,1.0,-1
Vermont,44.03217337,-73.14130877,6/6/20,19.0,-1
Vermont,44.03217337,-73.14130877,6/7/20,17.0,-1
Vermont,44.03217337,-73.14130877,6/8/20,12.0,-1
Vermont,44.03217337,-73.14130877,6/9/20,9.0,-1
Vermont,44.03217337,-73.14130877,6/10/20,11.0,-1
Vermont,44.03217337,-73.14130877,6/11/20,15.0,-1
Vermont,44.03217337,-73.14130877,6/12/20,9.0,-1
Vermont,44.03217337,-73.14130877,6/13/20,6.0,-1
Vermont,44.03217337,-73.14130877,6/14/20,2.0,-1
Vermont,44.03217337,-73.14130877,6/15/20,1.0,-1
Vermont,44.03217337,-73.14130877,6/16/20,3.0,-1
Vermont,44.03217337,-73.14130877,6/17/20,-1.0,-1
Vermont,44.03217337,-73.14130877,6/18/20,5.0,-1
Vermont,44.03217337,-73.14130877,6/19/20,9.0,-1
Vermont,44.03217337,-73.14130877,6/20/20,3.0,-1
Vermont,44.03217337,-73.14130877,6/21/20,12.0,-1
Vermont,44.03217337,-73.14130877,6/22/20,4.0,-1
Vermont,44.03217337,-73.14130877,6/23/20,1.0,-1
Vermont,44.03217337,-73.14130877,6/24/20,20.0,-1
Vermont,44.03217337,-73.14130877,6/25/20,7.0,-1
Vermont,44.03217337,-73.14130877,6/26/20,7.0,-1
Vermont,44.03217337,-73.14130877,6/27/20,2.0,-1
Vermont,44.03217337,-73.14130877,6/28/20,2.0,-1
Vermont,44.03217337,-73.14130877,6/29/20,6.0,-1
Vermont,44.03217337,-73.14130877,6/30/20,0.0,-1
Vermont,44.03217337,-73.14130877,7/1/20,2.0,-1
Vermont,44.03217337,-73.14130877,7/2/20,17.0,-1
Vermont,44.03217337,-73.14130877,7/3/20,9.0,-1
Vermont,44.03217337,-73.14130877,7/4/20,2.0,-1
Vermont,44.03217337,-73.14130877,7/5/20,11.0,-1
Vermont,44.03217337,-73.14130877,7/6/20,2.0,-1
Vermont,44.03217337,-73.14130877,7/7/20,3.0,-1
Vermont,44.03217337,-73.14130877,7/8/20,2.0,-1
Vermont,44.03217337,-73.14130877,7/9/20,16.0,-1
Vermont,44.03217337,-73.14130877,7/10/20,5.0,-1
Vermont,44.03217337,-73.14130877,7/11/20,6.0,-1
Vermont,44.03217337,-73.14130877,7/12/20,13.0,-1
Vermont,44.03217337,-73.14130877,7/13/20,5.0,-1
Vermont,44.03217337,-73.14130877,7/14/20,4.0,-1
Vermont,44.03217337,-73.14130877,7/15/20,13.0,-1
Vermont,44.03217337,-73.14130877,7/16/20,7.0,-1
Vermont,44.03217337,-73.14130877,7/17/20,9.0,-1
Vermont,44.03217337,-73.14130877,7/18/20,4.0,-1
Vermont,44.03217337,-73.14130877,7/19/20,12.0,-1
Vermont,44.03217337,-73.14130877,7/20/20,10.0,-1
Vermont,44.03217337,-73.14130877,7/21/20,6.0,-1
Vermont,44.03217337,-73.14130877,7/22/20,0.0,-1
Vermont,44.03217337,-73.14130877,7/23/20,11.0,-1
Vermont,44.03217337,-73.14130877,7/24/20,8.0,-1
Vermont,44.03217337,-73.14130877,7/25/20,11.0,-1
Vermont,44.03217337,-73.14130877,7/26/20,4.0,-1
Vermont,44.03217337,-73.14130877,7/27/20,2.0,-1
Vermont,44.03217337,-73.14130877,7/28/20,3.0,-1
Vermont,44.03217337,-73.14130877,7/29/20,1.0,-1
Vermont,44.03217337,-73.14130877,7/30/20,1.0,-1
Vermont,44.03217337,-73.14130877,7/31/20,7.0,-1
Vermont,44.03217337,-73.14130877,8/1/20,7.0,-1
Vermont,44.03217337,-73.14130877,8/2/20,5.0,-1
Vermont,44.03217337,-73.14130877,8/3/20,1.0,-1
Vermont,44.03217337,-73.14130877,8/4/20,4.0,-1
Vermont,44.03217337,-73.14130877,8/5/20,5.0,-1
Vermont,44.03217337,-73.14130877,8/6/20,9.0,-1
Vermont,44.03217337,-73.14130877,8/7/20,3.0,-1
Vermont,44.03217337,-73.14130877,8/8/20,6.0,-1
Vermont,44.03217337,-73.14130877,8/9/20,5.0,-1
Vermont,44.03217337,-73.14130877,8/10/20,3.0,-1
Vermont,44.03217337,-73.14130877,8/11/20,10.0,-1
Vermont,44.03217337,-73.14130877,8/12/20,6.0,-1
Vermont,44.03217337,-73.14130877,8/13/20,6.0,-1
Vermont,44.03217337,-73.14130877,8/14/20,17.0,-1
Vermont,44.03217337,-73.14130877,8/15/20,8.0,-1
Vermont,44.03217337,-73.14130877,8/16/20,6.0,-1
Vermont,44.03217337,-73.14130877,8/17/20,12.0,-1
Vermont,44.03217337,-73.14130877,8/18/20,3.0,-1
Vermont,44.03217337,-73.14130877,8/19/20,3.0,-1
Vermont,44.03217337,-73.14130877,8/20/20,4.0,-1
Vermont,44.03217337,-73.14130877,8/21/20,4.0,-1
Vermont,44.03217337,-73.14130877,8/22/20,12.0,-1
Vermont,44.03217337,-73.14130877,8/23/20,4.0,-1
Vermont,44.03217337,-73.14130877,8/24/20,9.0,-1
Vermont,44.03217337,-73.14130877,8/25/20,6.0,-1
Vermont,44.03217337,-73.14130877,8/26/20,5.0,-1
Vermont,44.03217337,-73.14130877,8/27/20,9.0,-1
Vermont,44.03217337,-73.14130877,8/28/20,3.0,-1
Vermont,44.03217337,-73.14130877,8/29/20,16.0,-1
Vermont,44.03217337,-73.14130877,8/30/20,11.0,-1
Vermont,44.03217337,-73.14130877,8/31/20,8.0,-1
Vermont,44.03217337,-73.14130877,9/1/20,11.0,-1
Vermont,44.03217337,-73.14130877,9/2/20,2.0,-1
Vermont,44.03217337,-73.14130877,9/3/20,0.0,-1
Vermont,44.03217337,-73.14130877,9/4/20,5.0,-1
Vermont,44.03217337,-73.14130877,9/5/20,5.0,-1
Vermont,44.03217337,-73.14130877,9/6/20,1.0,-1
Vermont,44.03217337,-73.14130877,9/7/20,3.0,-1
Vermont,44.03217337,-73.14130877,9/8/20,3.0,-1
Vermont,44.03217337,-73.14130877,9/9/20,2.0,-1
Virgin Islands,18.3358,-64.8963,1/23/20,0.0,-1
Virgin Islands,18.3358,-64.8963,1/24/20,0.0,-1
Virgin Islands,18.3358,-64.8963,1/25/20,0.0,-1
Virgin Islands,18.3358,-64.8963,1/26/20,0.0,-1
Virgin Islands,18.3358,-64.8963,1/27/20,0.0,-1
Virgin Islands,18.3358,-64.8963,1/28/20,0.0,-1
Virgin Islands,18.3358,-64.8963,1/29/20,0.0,-1
Virgin Islands,18.3358,-64.8963,1/30/20,0.0,-1
Virgin Islands,18.3358,-64.8963,1/31/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/1/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/2/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/3/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/4/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/5/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/6/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/7/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/8/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/9/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/10/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/11/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/12/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/13/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/14/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/15/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/16/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/17/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/18/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/19/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/20/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/21/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/22/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/23/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/24/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/25/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/26/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/27/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/28/20,0.0,-1
Virgin Islands,18.3358,-64.8963,2/29/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/1/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/2/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/3/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/4/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/5/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/6/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/7/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/8/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/9/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/10/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/11/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/12/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/13/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/14/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/15/20,1.0,-1
Virgin Islands,18.3358,-64.8963,3/16/20,1.0,-1
Virgin Islands,18.3358,-64.8963,3/17/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/18/20,1.0,-1
Virgin Islands,18.3358,-64.8963,3/19/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/20/20,3.0,-1
Virgin Islands,18.3358,-64.8963,3/21/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/22/20,1.0,-1
Virgin Islands,18.3358,-64.8963,3/23/20,10.0,-1
Virgin Islands,18.3358,-64.8963,3/24/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/25/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/26/20,2.0,-1
Virgin Islands,18.3358,-64.8963,3/27/20,3.0,-1
Virgin Islands,18.3358,-64.8963,3/28/20,1.0,-1
Virgin Islands,18.3358,-64.8963,3/29/20,7.0,-1
Virgin Islands,18.3358,-64.8963,3/30/20,0.0,-1
Virgin Islands,18.3358,-64.8963,3/31/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/1/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/2/20,7.0,-1
Virgin Islands,18.3358,-64.8963,4/3/20,3.0,-1
Virgin Islands,18.3358,-64.8963,4/4/20,2.0,-1
Virgin Islands,18.3358,-64.8963,4/5/20,1.0,-1
Virgin Islands,18.3358,-64.8963,4/6/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/7/20,2.0,-1
Virgin Islands,18.3358,-64.8963,4/8/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/9/20,5.0,-1
Virgin Islands,18.3358,-64.8963,4/10/20,1.0,-1
Virgin Islands,18.3358,-64.8963,4/11/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/12/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/13/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/14/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/15/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/16/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/17/20,2.0,-1
Virgin Islands,18.3358,-64.8963,4/18/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/19/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/20/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/21/20,1.0,-1
Virgin Islands,18.3358,-64.8963,4/22/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/23/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/24/20,1.0,-1
Virgin Islands,18.3358,-64.8963,4/25/20,2.0,-1
Virgin Islands,18.3358,-64.8963,4/26/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/27/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/28/20,0.0,-1
Virgin Islands,18.3358,-64.8963,4/29/20,9.0,-1
Virgin Islands,18.3358,-64.8963,4/30/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/1/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/2/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/3/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/4/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/5/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/6/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/7/20,2.0,-1
Virgin Islands,18.3358,-64.8963,5/8/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/9/20,1.0,-1
Virgin Islands,18.3358,-64.8963,5/10/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/11/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/12/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/13/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/14/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/15/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/16/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/17/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/18/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/19/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/20/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/21/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/22/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/23/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/24/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/25/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/26/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/27/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/28/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/29/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/30/20,0.0,-1
Virgin Islands,18.3358,-64.8963,5/31/20,1.0,-1
Virgin Islands,18.3358,-64.8963,6/1/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/2/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/3/20,1.0,-1
Virgin Islands,18.3358,-64.8963,6/4/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/5/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/6/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/7/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/8/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/9/20,1.0,-1
Virgin Islands,18.3358,-64.8963,6/10/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/11/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/12/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/13/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/14/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/15/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/16/20,1.0,-1
Virgin Islands,18.3358,-64.8963,6/17/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/18/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/19/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/20/20,3.0,-1
Virgin Islands,18.3358,-64.8963,6/21/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/22/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/23/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/24/20,4.0,-1
Virgin Islands,18.3358,-64.8963,6/25/20,1.0,-1
Virgin Islands,18.3358,-64.8963,6/26/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/27/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/28/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/29/20,0.0,-1
Virgin Islands,18.3358,-64.8963,6/30/20,9.0,-1
Virgin Islands,18.3358,-64.8963,7/1/20,2.0,-1
Virgin Islands,18.3358,-64.8963,7/2/20,6.0,-1
Virgin Islands,18.3358,-64.8963,7/3/20,13.0,-1
Virgin Islands,18.3358,-64.8963,7/4/20,0.0,-1
Virgin Islands,18.3358,-64.8963,7/5/20,1.0,-1
Virgin Islands,18.3358,-64.8963,7/6/20,4.0,-1
Virgin Islands,18.3358,-64.8963,7/7/20,6.0,-1
Virgin Islands,18.3358,-64.8963,7/8/20,22.0,-1
Virgin Islands,18.3358,-64.8963,7/9/20,9.0,-1
Virgin Islands,18.3358,-64.8963,7/10/20,14.0,-1
Virgin Islands,18.3358,-64.8963,7/11/20,14.0,-1
Virgin Islands,18.3358,-64.8963,7/12/20,25.0,-1
Virgin Islands,18.3358,-64.8963,7/13/20,0.0,-1
Virgin Islands,18.3358,-64.8963,7/14/20,37.0,-1
Virgin Islands,18.3358,-64.8963,7/15/20,6.0,-1
Virgin Islands,18.3358,-64.8963,7/16/20,14.0,-1
Virgin Islands,18.3358,-64.8963,7/17/20,20.0,-1
Virgin Islands,18.3358,-64.8963,7/18/20,0.0,-1
Virgin Islands,18.3358,-64.8963,7/19/20,21.0,-1
Virgin Islands,18.3358,-64.8963,7/20/20,0.0,-1
Virgin Islands,18.3358,-64.8963,7/21/20,16.0,-1
Virgin Islands,18.3358,-64.8963,7/22/20,16.0,-1
Virgin Islands,18.3358,-64.8963,7/23/20,16.0,-1
Virgin Islands,18.3358,-64.8963,7/24/20,0.0,-1
